Time - Dev2/ai0,Temperature - Dev2/ai0
11:29:04 AM,19.5
11:29:05 AM,19.1
11:29:05 AM,18.7
11:29:05 AM,18.7
11:29:05 AM,19.3
11:29:05 AM,18.8
11:29:05 AM,19
11:29:05 AM,19.7
11:29:05 AM,18.3
11:29:05 AM,19.6
11:29:05 AM,19
11:29:06 AM,18.6
11:29:06 AM,18.3
11:29:06 AM,17.8
11:29:06 AM,18.6
11:29:06 AM,17.9
11:29:06 AM,18.1
11:29:06 AM,18.4
11:29:06 AM,17.9
11:29:06 AM,18.4
11:29:06 AM,17.4
11:29:07 AM,19
11:29:07 AM,17.9
11:29:07 AM,17.5
11:29:07 AM,17.6
11:29:07 AM,17.9
11:29:07 AM,17.9
11:29:07 AM,18.3
11:29:07 AM,17.1
11:29:07 AM,17.1
11:29:07 AM,17.4
11:29:08 AM,17.1
11:29:08 AM,16.3
11:29:08 AM,16
11:29:08 AM,15.5
11:29:08 AM,15.9
11:29:08 AM,16.3
11:29:08 AM,15.6
11:29:08 AM,15.1
11:29:08 AM,15.6
11:29:08 AM,15.1
11:29:09 AM,16.1
11:29:09 AM,15.7
11:29:09 AM,14.9
11:29:09 AM,14.7
11:29:09 AM,15.5
11:29:09 AM,14.3
11:29:09 AM,14.7
11:29:09 AM,14.5
11:29:09 AM,14.6
11:29:09 AM,15
11:29:10 AM,14.3
11:29:10 AM,14.1
11:29:10 AM,14.1
11:29:10 AM,15
11:29:10 AM,14.2
11:29:10 AM,14.2
11:29:10 AM,13.4
11:29:10 AM,14
11:29:10 AM,13.5
11:29:10 AM,14.7
11:29:11 AM,13.3
11:29:11 AM,13.8
11:29:11 AM,13.9
11:29:11 AM,13.8
11:29:11 AM,14
11:29:11 AM,13.6
11:29:11 AM,14.4
11:29:11 AM,13.1
11:29:11 AM,13.6
11:29:11 AM,12.6
11:29:12 AM,12.7
11:29:12 AM,12.6
11:29:12 AM,12.6
11:29:12 AM,11.8
11:29:12 AM,12.5
11:29:12 AM,11.7
11:29:12 AM,12
11:29:12 AM,11.6
11:29:12 AM,12.6
11:29:12 AM,11.9
11:29:13 AM,11.1
11:29:13 AM,11.8
11:29:13 AM,11.9
11:29:13 AM,11.5
11:29:13 AM,11.6
11:29:13 AM,11.6
11:29:13 AM,11.4
11:29:13 AM,11.5
11:29:13 AM,10.9
11:29:13 AM,12.2
11:29:14 AM,11.2
11:29:14 AM,11.6
11:29:14 AM,10.6
11:29:14 AM,11
11:29:14 AM,10.6
11:29:14 AM,10.9
11:29:14 AM,10.6
11:29:14 AM,10.5
11:29:14 AM,10.8
11:29:14 AM,10.4
11:29:15 AM,10.9
11:29:15 AM,10.1
11:29:15 AM,11.3
11:29:15 AM,11.1
11:29:15 AM,11.5
11:29:15 AM,10.3
11:29:15 AM,10.9
11:29:15 AM,10.6
11:29:15 AM,11.3
11:29:15 AM,10.1
11:29:16 AM,10.1
11:29:16 AM,9.8
11:29:16 AM,10.2
11:29:16 AM,10.3
11:29:16 AM,10.1
11:29:16 AM,9.7
11:29:16 AM,9.4
11:29:16 AM,8.2
11:29:16 AM,9.5
11:29:16 AM,9.1
11:29:17 AM,8.9
11:29:17 AM,8.5
11:29:17 AM,9.1
11:29:17 AM,8.9
11:29:17 AM,8.8
11:29:17 AM,9.5
11:29:17 AM,8.7
11:29:17 AM,8.1
11:29:17 AM,8.5
11:29:17 AM,8.5
11:29:18 AM,7.9
11:29:18 AM,7.9
11:29:18 AM,9.3
11:29:18 AM,9.2
11:29:18 AM,8.5
11:29:18 AM,8.6
11:29:18 AM,9.1
11:29:18 AM,7.3
11:29:18 AM,8.4
11:29:18 AM,8.2
11:29:19 AM,8.3
11:29:19 AM,7.6
11:29:19 AM,9.1
11:29:19 AM,8.1
11:29:19 AM,9
11:29:19 AM,8.4
11:29:19 AM,8.8
11:29:19 AM,8.8
11:29:19 AM,8.4
11:29:19 AM,7.9
